"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"284","7/22/2016","21:32:40","151.34765625","-44.3148636386839","1.4007568359375","151.34765625","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.419189453125","151.142578125","-48.1948198448645","191.672973632813","151.142578125","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.849365234375","151.142578125","-47.938006870127","211.470336914063","151.2451171875","-60.2891287643964","178.368530273438","234.495422363281","125.719375610352"
"285","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"286","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"287","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"288","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"289","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"290","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"291","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"292","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"293","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"294","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"295","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"296","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"297","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"298","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"299","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"300","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"301","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"302","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"303","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"304","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"305","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"306","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"307","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"308","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"309","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"310","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"311","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"312","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"313","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"314","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"315","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"316","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"317","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"318","7/22/2016","21:32:41","151.34765625","-44.3148636386839","1.4117431640625","151.2451171875","-47.8176578349035","308.3203125","151.0400390625","-54.7634867905991","128.413696289063","151.142578125","-47.3769152025603","191.672973632813","151.2451171875","-39.4453668512451","358.434448242188","151.34765625","-27.725985829943","31.8548583984375","151.142578125","-47.938006870127","211.46484375","151.2451171875","-60.33647239988","178.368530273438","234.495422363281","125.719375610352"
"319","7/22/2016","21:38:30","151.34765625","-44.3148636386839","2.054443359375","151.2451171875","-47.8176578349035","307.9248046875","151.6552734375","-54.7634867905991","127.9248046875","151.7578125","-47.3769152025603","191.700439453125","151.2451171875","-39.4453668512451","357.797241210938","151.34765625","-27.725985829943","31.9097900390625","151.962890625","-47.938006870127","212.184448242188","151.7578125","-60.33647239988","177.588500976563","255.385925292969","104.708023071289"
"320","7/22/2016","21:38:40","151.7578125","-48.2066862743874","2.0654296875","157.705078125","-47.733176669987","307.9248046875","151.6552734375","-54.7634867905991","127.9248046875","151.6552734375","-52.2820479033503","191.705932617188","152.0654296875","-38.9209610074607","357.797241210938","158.525390625","-36.6999243236324","31.9207763671875","151.8603515625","-48.7938425788179","212.184448242188","151.7578125","-57.915000489809","177.593994140625","255.979187011719","104.109268188477"
"321","7/22/2016","21:38:50","151.7578125","-48.1896923753175","2.0654296875","157.705078125","-47.6431041216122","307.919311523438","151.6552734375","-61.4486327528753","127.9248046875","151.6552734375","-52.2772744733673","191.705932617188","152.0654296875","-39.0488547478748","357.791748046875","158.525390625","-36.5453189085309","31.9207763671875","151.8603515625","-48.7467553168117","212.184448242188","151.7578125","-58.6591184036804","177.593994140625","256.572448730469","103.516006469727"
"322","7/22/2016","21:39:00","151.7578125","-48.0059336333633","2.0654296875","157.705078125","-47.5905597670167","307.919311523438","151.7578125","-61.322020879848","127.9248046875","151.6552734375","-51.1163787431543","191.71142578125","152.0654296875","-39.3834099275528","357.791748046875","158.525390625","-36.4828248213621","31.92626953125","151.8603515625","-48.7589757858986","212.178955078125","151.7578125","-59.3022251674767","177.593994140625","257.176696777344","102.922744750977"
"323","7/22/2016","21:39:10","151.7578125","-47.4661331726773","2.0709228515625","157.705078125","-47.5751407335934","307.9248046875","151.6552734375","-61.3029393681768","127.919311523438","151.6552734375","-50.6956088255225","191.716918945313","151.962890625","-39.3943973622962","357.797241210938","158.6279296875","-35.3896361056906","31.937255859375","151.8603515625","-48.763297510231","212.178955078125","151.7578125","-54.9809159159116","177.593994140625","257.764465332031","102.323989868164"
"324","7/22/2016","21:39:20","151.7578125","-47.4515931340334","2.0709228515625","157.6025390625","-47.546597819782","307.919311523438","151.7578125","-61.4344345455346","127.9248046875","151.6552734375","-50.6737804551655","191.722412109375","152.0654296875","-39.3347600081608","357.797241210938","158.6279296875","-35.1341782479048","31.9537353515625","151.8603515625","-48.7602332367637","212.173461914063","151.7578125","-53.972806569937","177.593994140625","258.368713378906","101.719741821289"
"325","7/22/2016","21:39:30","151.7578125","-47.8241037966197","2.0709228515625","157.6025390625","-47.5500649658566","307.919311523438","151.6552734375","-61.3095806620662","127.9248046875","151.6552734375","-50.6247764962096","191.722412109375","151.962890625","-39.3036899843584","357.797241210938","158.73046875","-35.0970529267327","32.0416259765625","151.8603515625","-48.7873233675368","212.173461914063","151.7578125","-53.9672762277828","177.599487304688","258.956481933594","101.120986938477"
"326","7/22/2016","21:39:40","151.7578125","-48.2287954347435","2.076416015625","157.6025390625","-47.6188085472","307.919311523438","151.6552734375","-61.2138801054505","127.9248046875","151.6552734375","-51.4529360776078","191.7333984375","152.0654296875","-39.3409984294429","357.797241210938","158.73046875","-34.645884439644","32.1185302734375","151.8603515625","-48.8369133230123","212.178955078125","151.7578125","-52.4368120258426","177.599487304688","259.555236816406","100.516738891602"
"327","7/22/2016","21:39:50","151.7578125","-48.3807272407241","2.0819091796875","157.6025390625","-47.6704994589059","307.919311523438","151.6552734375","-61.3418593036904","127.9248046875","151.6552734375","-52.264663339934","191.75537109375","151.962890625","-39.2924705926593","357.797241210938","158.8330078125","-34.8779024366437","32.18994140625","151.8603515625","-48.89835749975","212.178955078125","151.7578125","-52.4801269352535","177.60498046875","260.148498535156","99.9234771728516"
"328","7/22/2016","21:40:00","151.7578125","-48.5194130837084","2.0928955078125","157.6025390625","-47.7259737960996","307.913818359375","151.6552734375","-61.0442951543154","127.919311523438","151.6552734375","-51.8145569715372","191.936645507813","152.0654296875","-39.2944117061306","357.797241210938","158.8330078125","-34.5911059733173","32.1844482421875","151.962890625","-48.8960135136714","212.178955078125","151.7578125","-52.5088285564556","177.60498046875","260.747253417969","99.3302154541016"
"329","7/22/2016","21:40:10","151.7578125","-48.4995258268227","2.1697998046875","157.6025390625","-47.7382553064907","307.913818359375","151.6552734375","-60.7795590183018","127.919311523438","151.6552734375","-50.3685251014701","192.551879882813","151.962890625","-39.3868038240624","357.797241210938","158.935546875","-34.5918262607061","32.18994140625","151.8603515625","-48.8820838880688","212.178955078125","151.7578125","-52.0403243389939","177.60498046875","261.340515136719","98.7314605712891"
"330","7/22/2016","21:40:20","151.7578125","-47.7610847542354","2.1917724609375","157.6025390625","-47.7445547690769","307.913818359375","151.6552734375","-60.9340423507951","127.919311523438","151.6552734375","-50.2916374747875","192.7880859375","151.962890625","-39.41322250049","357.802734375","158.935546875","-34.3597105976198","32.18994140625","151.8603515625","-48.9216752779278","212.173461914063","151.7578125","-52.074641760176","177.60498046875","261.944763183594","98.1272125244141"
"331","7/22/2016","21:40:30","151.7578125","-47.7565066564256","2.197265625","157.6025390625","-47.3938724768477","307.913818359375","151.7578125","-61.1271037874987","127.9248046875","151.6552734375","-50.209048590299","192.7880859375","151.962890625","-39.3153488734473","357.808227539063","159.0380859375","-34.8710291857986","32.1954345703125","151.8603515625","-48.5073879467947","212.16796875","151.7578125","-51.8874769134513","177.610473632813","262.532531738281","97.5339508056641"
"332","7/22/2016","21:40:40","151.7578125","-47.99682395488","2.197265625","157.6025390625","-47.2482157169317","307.908325195313","151.6552734375","-61.1436215643964","127.9248046875","151.6552734375","-50.1155754736","192.7880859375","151.962890625","-38.86278420448","357.802734375","159.0380859375","-34.64674114336","32.200927734375","151.8603515625","-48.43243217728","212.173461914063","151.7578125","-51.95585999584","177.610473632813","263.186218261719","96.8747711181641"
"333","7/22/2016","21:40:50","151.7578125","-47.99682395488","2.197265625","157.6025390625","-47.2482157169317","307.90283203125","151.6552734375","-61.1436215643964","127.919311523438","151.6552734375","-50.1155754736","192.7880859375","151.962890625","-38.86278420448","357.802734375","159.140625","-34.64674114336","32.2064208984375","151.8603515625","-48.43243217728","212.173461914063","151.7578125","-51.95585999584","177.610473632813","263.779479980469","96.2815093994141"
"334","7/22/2016","21:41:00","151.7578125","-48.6250633728973","2.2027587890625","157.5","-47.1857948793279","307.897338867188","151.6552734375","-60.9823138141014","127.919311523438","151.6552734375","-51.6858574859086","192.782592773438","151.962890625","-38.6736094348635","357.802734375","159.140625","-34.9195692308431","32.2064208984375","151.8603515625","-48.3268277691769","212.16796875","151.7578125","-52.772526990299","177.610473632813","264.378234863281","95.6827545166016"
"335","7/22/2016","21:41:10","151.7578125","-47.4269324471647","2.208251953125","157.6025390625","-47.1546271894389","307.897338867188","151.6552734375","-61.0524014395039","127.919311523438","151.6552734375","-51.2337123379538","192.782592773438","151.962890625","-38.6609006353435","357.802734375","159.2431640625","-34.7754262952695","32.200927734375","151.962890625","-48.3153886287829","212.16796875","151.7578125","-52.6857872971297","177.615966796875","264.971496582031","95.0839996337891"
"336","7/22/2016","21:41:20","151.8603515625","-43.808318480488","2.208251953125","157.6025390625","-47.1750760263226","307.891845703125","151.6552734375","-61.0369213647765","127.919311523438","151.6552734375","-50.7803341556556","192.777099609375","152.0654296875","-38.6755017152915","357.808227539063","159.2431640625","-35.1640396538854","32.1954345703125","151.8603515625","-48.2753455332733","212.16796875","151.7578125","-52.6223897986599","177.615966796875","265.570251464844","94.4797515869141"
"337","7/22/2016","21:41:30","151.7578125","-43.1539068671667","2.197265625","157.5","-47.4225374732673","307.891845703125","151.6552734375","-61.0894535111111","127.919311523438","151.6552734375","-50.3882292344434","192.777099609375","152.0654296875","-38.6807024344034","357.802734375","159.345703125","-35.5547894581458","32.1954345703125","151.8603515625","-48.4744622673467","212.16796875","151.7578125","-52.865114440404","177.621459960938","266.163513183594","93.8864898681641"
"338","7/22/2016","21:41:40","151.7578125","-43.0959420447645","2.197265625","157.5","-47.7558352020802","307.891845703125","151.6552734375","-61.6630342295029","127.919311523438","151.6552734375","-50.7046429385339","192.771606445313","151.962890625","-38.6813250557056","357.808227539063","159.345703125","-35.7187341927793","32.1954345703125","151.962890625","-48.7582188737274","212.16796875","151.7578125","-52.7730031124712","177.621459960938","266.762268066406","93.2877349853516"
"339","7/22/2016","21:41:50","151.7578125","-43.1620131523552","2.197265625","157.5","-47.815936470127","307.897338867188","151.6552734375","-61.6863153828983","127.919311523438","151.6552734375","-51.1051959762376","192.76611328125","152.0654296875","-38.6931426521852","357.808227539063","159.4482421875","-35.7045970267427","32.1954345703125","151.8603515625","-48.7704149262926","212.162475585938","151.7578125","-52.5400206628663","177.621459960938","267.361022949219","92.6944732666016"
"340","7/22/2016","21:42:00","151.8603515625","-43.9029813349335","2.197265625","157.5","-47.7690323320332","307.886352539063","151.6552734375","-61.667380370357","127.919311523438","151.6552734375","-51.4324872407241","192.760620117188","152.0654296875","-39.1515262214221","357.813720703125","159.4482421875","-35.3115642777078","32.1954345703125","151.8603515625","-48.7364637529353","212.162475585938","151.7578125","-52.6693916028403","177.621459960938","267.948791503906","92.0957183837891"
"341","7/22/2016","21:42:10","151.7578125","-43.9142007266327","2.1917724609375","157.5","-47.7216520717672","307.886352539063","151.6552734375","-61.596413750175","127.919311523438","151.6552734375","-51.8491795992399","192.760620117188","151.962890625","-39.2272296468047","357.813720703125","159.55078125","-35.3416210158616","32.1954345703125","151.962890625","-48.7058942678268","212.162475585938","151.7578125","-52.7649700768477","177.626953125","268.553039550781","91.5024566650391"
"342","7/22/2016","21:42:20","151.7578125","-43.8862438093409","2.197265625","157.5","-47.6615942224","307.886352539063","151.7578125","-61.7067031784778","127.913818359375","151.6552734375","-51.5321066490649","192.760620117188","151.962890625","-39.2189524459646","357.808227539063","159.55078125","-35.6454602113011","32.200927734375","151.8603515625","-48.7126088112811","212.156982421875","151.7578125","-52.7309822787079","177.626953125","269.140808105469","90.9037017822266"
"343","7/22/2016","21:42:30","151.7578125","-43.9643522621062","2.2027587890625","157.5","-47.5731507870787","307.886352539063","151.6552734375","-61.9870170553055","127.913818359375","151.6552734375","-51.3384225910591","192.755126953125","152.0654296875","-39.2520490410641","357.808227539063","159.6533203125","-35.75111050049","32.1954345703125","151.962890625","-48.6289089750575","212.156982421875","151.7578125","-52.9578605978998","177.626953125","269.734069824219","90.3049468994141"
"344","7/22/2016","21:42:40","151.7578125","-43.3989877032503","2.2027587890625","157.6025390625","-47.5040764473247","307.886352539063","151.6552734375","-62.1919205050105","127.908325195313","151.6552734375","-50.5557754060206","192.755126953125","151.962890625","-39.2430515528353","357.813720703125","159.6533203125","-36.1049791487949","32.1954345703125","151.962890625","-48.5883653408541","212.156982421875","151.7578125","-52.9680056626463","177.632446289063","270.327331542969","89.7116546630859"
"345","7/22/2016","21:42:50","151.7578125","-43.1968189039704","2.197265625","157.6025390625","-47.5115601112111","307.880859375","151.7578125","-62.2488232087209","127.908325195313","151.6552734375","-50.5716217285729","192.749633789063","152.0654296875","-39.36540907648","357.813720703125","159.6533203125","-36.2076017892989","32.1954345703125","151.8603515625","-48.6030152538454","212.162475585938","151.7578125","-53.101258829563","177.632446289063","270.920593261719","89.1128997802734"
"346","7/22/2016","21:43:00","151.7578125","-43.2990142553455","2.197265625","157.6025390625","-47.5508707110711","307.886352539063","151.6552734375","-62.1574993136114","127.908325195313","151.6552734375","-51.234261709691","192.749633789063","151.962890625","-39.378270249745","357.813720703125","159.755859375","-36.5122955629963","32.1954345703125","151.8603515625","-48.5833477456546","212.156982421875","151.7578125","-53.2242692656466","177.637939453125","271.519348144531","88.5141448974609"
"347","7/22/2016","21:43:10","151.7578125","-44.0095106189019","2.1917724609375","157.6025390625","-47.5805489931393","307.886352539063","151.6552734375","-62.15150939392","127.913818359375","151.6552734375","-51.1877970689869","192.744140625","152.0654296875","-39.3098917808581","357.819213867188","159.8583984375","-36.5891709814181","32.18994140625","151.8603515625","-48.5747897548155","212.156982421875","151.7578125","-52.25590903904","177.643432617188","272.112609863281","87.9208831787109"
